4.500000000000000000e+00 -2.181287146658740794e-01 -3.065860462352307803e-01 -2.444462369362516985e-01 -2.035699783593727941e-01 -2.418606658650155616e-01 -2.486670778885848032e-01 -2.406529942178499415e-01 -2.451448576278208169e-01 -2.440786493651524725e-01
4.600000000000000533e+00 -4.163547944281825730e-01 -2.924028703942751495e-01 -3.026294453857524824e-01 -2.910592082405821790e-01 -3.021999220410921949e-01 -2.930789635464925436e-01 -2.830720480110517356e-01 -2.917863741748071837e-01 -2.874974374055975224e-01
4.700000000000000178e+00 -3.700175850503234498e-01 -2.881080244717520999e-01 -3.440968355702505588e-01 -3.570927322162608109e-01 -3.303849565550032730e-01 -3.348332480957982860e-01 -3.317731339723095640e-01 -3.331796252648548395e-01 -3.352839079958754298e-01
4.800000000000000711e+00 -5.075707218348203265e-01 -4.008691079254070866e-01 -4.398383038039913595e-01 -3.511811776393914397e-01 -4.001823917865145464e-01 -3.827999897560236398e-01 -3.778908098618447009e-01 -3.823730095731042167e-01 -3.823085116986324472e-01
4.900000000000000355e+00 -5.243644714093771420e-01 -4.831527842803394757e-01 -4.139412029315157615e-01 -4.292500844084662925e-01 -4.273831273578144185e-01 -4.316451009927404492e-01 -4.381104868220107584e-01 -4.315439959001945436e-01 -4.275430289417292973e-01
5.000000000000000000e+00 -5.598627297216355325e-01 -4.829267368843046526e-01 -4.985501568602294653e-01 -4.557891111444118959e-01 -4.887097340972307857e-01 -4.750121906640608072e-01 -4.713033403458036785e-01 -4.785227503669213789e-01 -4.744734688451224813e-01
5.100000000000000533e+00 -4.492094843349697664e-01 -5.152910037759326212e-01 -5.416393805311557896e-01 -5.221381256354387101e-01 -5.290736591743434580e-01 -5.272785639429009574e-01 -5.248330357742957419e-01 -5.216121867239067456e-01 -5.233890104834830748e-01
5.200000000000000178e+00 -6.513074507196443541e-01 -6.180225550264055734e-01 -5.575607565916399500e-01 -5.843110331580878558e-01 -5.633480410325409915e-01 -5.750519655313534040e-01 -5.723075373332587867e-01 -5.711614574007594092e-01 -5.675239563013992905e-01
5.300000000000000711e+00 -6.771594409895735911e-01 -5.550968185657960685e-01 -6.037122714746850916e-01 -5.785783574173758437e-01 -6.110275952839532287e-01 -6.079506233918304803e-01 -6.073143407709942210e-01 -6.105023880300968209e-01 -6.139263722901041609e-01
5.400000000000000355e+00 -6.367174345581166905e-01 -6.635359289413312878e-01 -6.317184662725370270e-01 -6.517950837589453483e-01 -6.571571680432428675e-01 -6.571015921049282449e-01 -6.544395661094897232e-01 -6.552693015878384708e-01 -6.567985940529283972e-01
5.500000000000000000e+00 -8.176939792860762335e-01 -6.766169624112351455e-01 -7.464761448848046266e-01 -6.952247948462214611e-01 -6.807716198363142901e-01 -7.030519862100683692e-01 -6.997243371148829105e-01 -7.027055009844576094e-01 -7.009807491087997056e-01
5.600000000000000533e+00 -8.677186740348431515e-01 -8.206786595564480313e-01 -7.493018504557149573e-01 -7.551776814092018286e-01 -7.459618601961310880e-01 -7.422178523323558208e-01 -7.407480952759190052e-01 -7.418982868475284542e-01 -7.426451644680549524e-01
5.700000000000000178e+00 -6.488116372307674018e-01 -9.088487247527997637e-01 -7.907288343549225829e-01 -7.572085717352117218e-01 -7.877144803552965646e-01 -7.773229398172337712e-01 -7.867197445024664004e-01 -7.811685846164310165e-01 -7.808578412329750806e-01
5.800000000000000711e+00 -7.775467352188413228e-01 -8.275020413792423257e-01 -7.779265820578518120e-01 -8.106312087213677353e-01 -8.076987347394900540e-01 -8.269462017311753899e-01 -8.207203579842392571e-01 -8.171295604076148633e-01 -8.193704203404700293e-01
5.900000000000000355e+00 -8.149410218167107978e-01 -9.593729648359419215e-01 -9.041565327665223029e-01 -8.653821466149269614e-01 -8.291717515109651160e-01 -8.486492138050953926e-01 -8.525629660002861376e-01 -8.537660333234379229e-01 -8.521566981705707144e-01
6.000000000000000000e+00 -8.433585975423834036e-01 -9.015439756756785661e-01 -8.979170614817606477e-01 -8.690630383486176447e-01 -8.748431035477821638e-01 -8.770706671469458149e-01 -8.810463976305286105e-01 -8.854582827463134409e-01 -8.839061514613761883e-01
6.100000000000000533e+00 -9.127029853123003189e-01 -8.530216465203001031e-01 -9.200415908435867207e-01 -9.425871745952139058e-01 -9.146797346756154745e-01 -9.110916351218449893e-01 -9.125483240578452504e-01 -9.148825479739541855e-01 -9.157696162185069433e-01
6.200000000000000178e+00 -9.605707328496532194e-01 -9.128723342357615289e-01 -9.067715942899603476e-01 -9.372663327819207302e-01 -9.487017269453961177e-01 -9.457334765163954993e-01 -9.363887282865314132e-01 -9.417840219189076434e-01 -9.418064520386382199e-01
6.300000000000000711e+00 -1.012349255781807678e+00 -1.077896889458241025e+00 -9.209584214900062848e-01 -9.449606907112682030e-01 -9.799588990936480837e-01 -9.725662268023363977e-01 -9.676267708616609342e-01 -9.642747993117070093e-01 -9.675279000795121709e-01
6.400000000000000355e+00 -9.174239570585192016e-01 -9.134926669641310060e-01 -1.037419265953220648e+00 -9.985453677232587477e-01 -9.920320171858127978e-01 -9.798135927426648850e-01 -9.920142004895592391e-01 -9.888329246703848607e-01 -9.856161731622483657e-01
6.500000000000000000e+00 -9.864679790561540207e-01 -1.019910617537468367e+00 -9.874495233931858129e-01 -9.934567750648216622e-01 -1.011631726692931332e+00 -1.011896401218684405e+00 -1.004482090314341436e+00 -1.003800687840619599e+00 -1.005628180279781958e+00
6.600000000000000533e+00 -1.162733118678840993e+00 -9.484713103377719889e-01 -9.665511923031806507e-01 -1.003010107787961847e+00 -1.020021921547898502e+00 -1.025924352726661493e+00 -1.027199672031817279e+00 -1.021184613267312802e+00 -1.023868072244427774e+00
6.700000000000000178e+00 -1.185342368759287890e+00 -1.064593131563838613e+00 -1.018919779088412580e+00 -1.023255225103093968e+00 -1.035419247911890661e+00 -1.031647460971304442e+00 -1.033419636399748764e+00 -1.034628262963700474e+00 -1.033521083499557180e+00
6.800000000000000711e+00 -1.040767954414790530e+00 -1.080900186948655195e+00 -1.080291692508003720e+00 -1.055572222070264798e+00 -1.041757547870957978e+00 -1.041023578879100242e+00 -1.039685658352571984e+00 -1.045688260161929506e+00 -1.041734515104347780e+00
6.900000000000000355e+00 -1.054962751275266397e+00 -1.041322770745224169e+00 -1.044247917410154880e+00 -1.049928508488783274e+00 -1.039741249578439275e+00 -1.048425136793994739e+00 -1.045152133620483648e+00 -1.049667544275945552e+00 -1.049192881792717857e+00
7.000000000000000000e+00 -1.090292018159477960e+00 -9.432052122329300792e-01 -9.976731867702522960e-01 -1.039539839454212800e+00 -1.046956171888597575e+00 -1.042486274287382830e+00 -1.051041189427542211e+00 -1.049941558598036284e+00 -1.050957078551558288e+00
7.100000000000000533e+00 -1.130764011768257804e+00 -1.116346872914509181e+00 -1.065888055968285730e+00 -1.058893965936681614e+00 -1.063908598710058939e+00 -1.048950136873165739e+00 -1.054549095969206540e+00 -1.050036008573122848e+00 -1.053239365027040852e+00
7.200000000000000178e+00 -1.094483536034851046e+00 -1.077167358091255522e+00 -1.123079270265293639e+00 -1.056468457220913981e+00 -1.039887922827383626e+00 -1.048961239199044160e+00 -1.045868562817890313e+00 -1.049149179148743061e+00 -1.050727552837070311e+00
7.300000000000000711e+00 -1.155465701113789878e+00 -1.019162756257113944e+00 -1.006039897861832344e+00 -1.018397528962149634e+00 -1.051141358762666345e+00 -1.048513340715137687e+00 -1.046844770829062687e+00 -1.046257489443340072e+00 -1.044641664931626357e+00
7.400000000000000355e+00 -9.801712737018745125e-01 -1.008335668637809546e+00 -1.070472578452617007e+00 -1.057427577390475992e+00 -1.028048909564827973e+00 -1.035028914636767272e+00 -1.035748818452872255e+00 -1.040901629969121833e+00 -1.037741488391958899e+00
7.500000000000000000e+00 -1.061043514436251778e+00 -1.030396021291226427e+00 -1.093333971804776317e+00 -1.025749946723289341e+00 -1.034350523650577225e+00 -1.037064764082266777e+00 -1.033253110737183400e+00 -1.029800626096476046e+00 -1.028040765718867933e+00
7.600000000000000533e+00 -1.091802473303660870e+00 -1.041849230144159977e+00 -9.765000252136403214e-01 -1.017737670815095363e+00 -1.017271309840974913e+00 -1.020844973635935515e+00 -1.013653446960297355e+00 -1.016362003309681183e+00 -1.017080413453022691e+00
7.700000000000000178e+00 -9.584028523657749377e-01 -1.074318917737888013e+00 -1.076182214872980936e+00 -9.955664535139217008e-01 -1.012724851763039835e+00 -1.008908252277421091e+00 -1.005032774332248691e+00 -1.004326039098969892e+00 -1.006274829955176697e+00
7.800000000000000711e+00 -9.280113780065645246e-01 -1.087361308585609310e+00 -1.023563862480146192e+00 -9.905288773635297916e-01 -1.002719650002587892e+00 -9.915581510000789356e-01 -9.883108525313556436e-01 -9.898089365123889927e-01 -9.897007341079316900e-01
7.900000000000000355e+00 -9.793243584985019679e-01 -1.025787208346671475e+00 -9.574294813915881219e-01 -9.473604295737961811e-01 -9.822481269733918108e-01 -9.783302744560868902e-01 -9.797976345465737591e-01 -9.770854089751455085e-01 -9.757718546095716095e-01
8.000000000000000000e+00 -8.266373640085197261e-01 -9.360279900960047916e-01 -9.532511112816003385e-01 -9.594754887487779715e-01 -9.604238253932438907e-01 -9.552100162828343066e-01 -9.607608274474479515e-01 -9.594474230635289258e-01 -9.582944795650634173e-01
8.099999999999999645e+00 -9.538338879806144144e-01 -1.087064655401744018e+00 -9.807936695790963055e-01 -9.320502522469296114e-01 -9.473823447846818624e-01 -9.389330389033562208e-01 -9.425648335314235071e-01 -9.377999136366624855e-01 -9.410464774134326138e-01
8.200000000000001066e+00 -8.977862893088391916e-01 -9.608141072833166207e-01 -9.360379282331493522e-01 -9.231090960849532845e-01 -9.194950019444225742e-01 -9.265524734592137657e-01 -9.276061131628204892e-01 -9.238107426695827407e-01 -9.242300258773996635e-01
8.300000000000000711e+00 -1.070400159159344389e+00 -9.679518217845548556e-01 -9.472985505974640397e-01 -9.001661299369549951e-01 -9.050437790428035312e-01 -8.962928807212965365e-01 -9.075550281153668131e-01 -9.028611832436724827e-01 -9.048948457517000943e-01
8.400000000000000355e+00 -1.073192654959262082e+00 -8.444760954401488995e-01 -9.220194630156367532e-01 -8.621077866669465406e-01 -8.953963321675389997e-01 -8.842773062435935749e-01 -8.841195932280632164e-01 -8.865720236703852342e-01 -8.869759266317153168e-01
8.500000000000000000e+00 -8.096338033228279718e-01 -8.078516166119631414e-01 -8.544880866273698583e-01 -8.716438626235257781e-01 -8.713556240993624025e-01 -8.767810081231172115e-01 -8.702114929769076968e-01 -8.695773676106648420e-01 -8.683345085893032778e-01
8.599999999999999645e+00 -8.422644465387925106e-01 -8.349142989991968911e-01 -8.353163239075885871e-01 -8.683705002285784236e-01 -8.549388339499842671e-01 -8.602596516269178650e-01 -8.514907760100516310e-01 -8.529140978650602278e-01 -8.508458098346564080e-01
8.700000000000001066e+00 -1.005746022296453379e+00 -8.751614597512938909e-01 -8.713830443587214925e-01 -8.566156612119093516e-01 -8.413048678709531547e-01 -8.294813100765568992e-01 -8.331149484828465068e-01 -8.361305248231286624e-01 -8.343446398075807791e-01
8.800000000000000711e+00 -7.572303003529857746e-01 -8.147288015501212843e-01 -8.406832670229438254e-01 -7.900246549322679224e-01 -8.012131093615194599e-01 -8.247335152660157931e-01 -8.283720906616267587e-01 -8.186150494702847391e-01 -8.195671778130003693e-01
8.900000000000000355e+00 -8.576049254221966844e-01 -8.211282519088788368e-01 -7.626691453819557376e-01 -8.022479975293109744e-01 -7.830106010460847754e-01 -8.046360956551578125e-01 -8.081782431192655602e-01 -8.055722858239886541e-01 -8.054580890039445551e-01
9.000000000000000000e+00 -7.966126589391868684e-01 -8.435633842076467603e-01 -7.317327715544340583e-01 -8.048225814659433208e-01 -7.844560195510985601e-01 -7.975095526760342945e-01 -7.941285061635282583e-01 -7.926174998566029029e-01 -7.909171193903612451e-01
9.099999999999999645e+00 -8.461982360428624839e-01 -7.416920919303109372e-01 -7.883813503285328483e-01 -8.143013133860573793e-01 -7.877798757989850076e-01 -7.920213723261685379e-01 -7.807880444586626778e-01 -7.838753958635086283e-01 -7.809298072643623412e-01
9.200000000000001066e+00 -5.741238744694465712e-01 -8.200970239877787282e-01 -7.913275774161416809e-01 -7.610585165141036113e-01 -7.617272696664305620e-01 -7.677603870780467243e-01 -7.685290363207620823e-01 -7.709620768324951801e-01 -7.742193455252806000e-01
9.300000000000000711e+00 -9.049661622896033597e-01 -7.425208117719943601e-01 -7.718467795992438596e-01 -7.630437892492608620e-01 -7.622016805303887255e-01 -7.747793898904240528e-01 -7.680830846953191626e-01 -7.643899819182372601e-01 -7.661159959838056421e-01
9.400000000000000355e+00 -7.036994155183274868e-01 -8.108653323562139414e-01 -7.554956829117562833e-01 -7.907227256529236747e-01 -7.728746916900798292e-01 -7.564767116934228985e-01 -7.601616992211581714e-01 -7.632827973228789586e-01 -7.602724487041883084e-01
9.500000000000000000e+00 -6.848672471372221349e-01 -8.191225257141043770e-01 -7.353747603330477167e-01 -7.763597961155256355e-01 -7.562758937321012453e-01 -7.483353547505353642e-01 -7.589431934226793519e-01 -7.591947770796456663e-01 -7.590213789126764032e-01
9.600000000000001421e+00 -7.614468687345451459e-01 -7.402294240252323965e-01 -7.410810267242062821e-01 -7.533985360007401377e-01 -7.388687851216814151e-01 -7.514967650511473751e-01 -7.577949754906707636e-01 -7.593848386695222219e-01 -7.585927430130681159e-01
9.700000000000001066e+00 -8.602658783205940907e-01 -8.039830871385319488e-01 -7.486647916904396460e-01 -7.730716270672405299e-01 -7.650674103747616694e-01 -7.588411061816304759e-01 -7.573840212128962746e-01 -7.553994749795671648e-01 -7.594312043267610335e-01
9.800000000000000711e+00 -8.651684869620929197e-01 -7.829407025586681002e-01 -7.642795897407835826e-01 -7.733309728958472906e-01 -7.657978706004893166e-01 -7.643585528386107608e-01 -7.661850569160493230e-01 -7.674259811925303598e-01 -7.663577100837624112e-01
9.900000000000000355e+00 -9.556456737311338490e-01 -7.108929778539384570e-01 -7.737492812761833649e-01 -7.589467883919258639e-01 -7.842192945785432245e-01 -7.685491542102124152e-01 -7.717340094170462850e-01 -7.714981267613300053e-01 -7.728265673148574377e-01
1.000000000000000000e+01 -8.018416380847777081e-01 -7.731578623616215395e-01 -7.973920220363626132e-01 -7.542494743779060151e-01 -7.903630713978050393e-01 -7.845734476151814407e-01 -7.774397047626029345e-01 -7.840308383119329871e-01 -7.827419734931055917e-01
